000145 00000 00000 1 Geiteldestraﬂe                 GEIT 000 13 0001 001 000 000
000145 00000 00000 1 Geiteldestraﬂe                 GEIT 000 14 0001 001 000 000
000146 00000 00000 1 Georg-Eckert-Straﬂe            GEEC 000 01 0001 001 000 000
000146 00000 00000 1 Georg-Eckert-Straﬂe            GEEC 000 02 0001 001 000 000
000147 00000 00000 1 Gesundheitsamt                 GESU 000 01 0002 001 000 000
000147 00000 00000 1 Gesundheitsamt                 GESU 000 02 0002 001 000 000
000147 00000 00000 1 Gesundheitsamt                 GESU 000 11 0002 001 000 000
000147 00000 00000 1 Gesundheitsamt                 GESU 000 12 0002 001 000 000
000148 00000 00000 1 Gew.-Fr.-Seele-Straﬂe          GGFS 000 11 0001 001 000 000
000148 00000 00000 1 Gew.-Fr.-Seele-Straﬂe          GGFS 000 12 0001 001 000 000
000149 00000 00000 1 Gliesmaroder Straﬂe            GLIE 000 01 0001 001 000 000
000149 00000 00000 1 Gliesmaroder Straﬂe            GLIE 000 02 0001 001 000 000
000149 00000 00000 1 Gliesmaroder Straﬂe            GLIE 000 11 0001 001 000 000
000149 00000 00000 1 Gliesmaroder Straﬂe            GLIE 000 12 0001 001 000 000
000149 00000 00000 1 Gliesmaroder Straﬂe            GLIE 000 13 0001 001 000 000
000149 00000 00000 1 Gliesmaroder Straﬂe            GLIE 000 14 0001 001 000 000
000150 00000 00000 1 Glogaustraﬂe                   GLOG 000 11 0001 001 000 000
000150 00000 00000 1 Glogaustraﬂe                   GLOG 000 12 0001 001 000 000
000150 00000 00000 1 Glogaustraﬂe                   GLOG 000 13 0001 001 000 000
000151 00000 00000 1 Gˆrlitzstraﬂe                  GORL 000 11 0001 001 000 000
000151 00000 00000 1 Gˆrlitzstraﬂe                  GORL 000 12 0001 001 000 000
000152 00000 00000 1 Goslarsche Straﬂe              GOSL 000 11 0001 001 000 000
000152 00000 00000 1 Goslarsche Straﬂe              GOSL 000 12 0001 001 000 000
000153 00000 00000 1 Grabenstraﬂe                   GRAB 000 01 0001 001 000 000
000153 00000 00000 1 Grabenstraﬂe                   GRAB 000 02 0001 001 000 000
000153 00000 00000 1 Grabenstraﬂe                   GRAB 000 11 0001 001 000 000
000153 00000 00000 1 Grabenstraﬂe                   GRAB 000 12 0001 001 000 000
000154 00000 00000 1 Grassel,Brunnenstraﬂe          GRBR 000 11 0001 001 000 000
000154 00000 00000 1 Grassel,Brunnenstraﬂe          GRBR 000 12 0001 001 000 000
000155 00000 00000 1 Grassel,Gartenstraﬂe           GRGA 000 11 0001 001 000 000
000155 00000 00000 1 Grassel,Gartenstraﬂe           GRGA 000 12 0001 001 000 000
000156 00000 00000 1 Greifswaldstraﬂe               GREI 000 11 0001 001 000 000
000156 00000 00000 1 Greifswaldstraﬂe               GREI 000 12 0001 001 000 000
000157 00000 00000 1 Grenzweg                       GREN 000 01 0001 001 000 000
000157 00000 00000 1 Grenzweg                       GREN 000 02 0001 001 000 000
000158 00000 00000 1 Groﬂ Gleidingen                GRGL 000 11 0001 001 000 000
000158 00000 00000 1 Groﬂ Gleidingen                GRGL 000 12 0001 001 000 000
000159 00000 00000 1 Grotrian-Steinweg-Straﬂe       GRST 000 11 0001 001 000 000
000159 00000 00000 1 Grotrian-Steinweg-Straﬂe       GRST 000 12 0001 001 000 000
000160 00000 00000 1 Gr¸ner J‰ger                   GRJA 000 11 0001 001 000 000
000160 00000 00000 1 Gr¸ner J‰ger                   GRJA 000 12 0001 001 000 000
000160 00000 00000 1 Gr¸ner J‰ger                   GRJA 000 13 0001 001 000 000
000160 00000 00000 1 Gr¸ner J‰ger                   GRJA 000 14 0001 001 000 000
000161 00000 00000 1 G¸ldenstraﬂe                   GULD 000 11 0001 001 000 000
000161 00000 00000 1 G¸ldenstraﬂe                   GULD 000 12 0001 001 000 000
000161 00000 00000 1 G¸ldenstraﬂe                   GULD 000 13 0001 001 000 000
000161 00000 00000 1 G¸ldenstraﬂe                   GULD 000 14 0001 001 000 000
000161 00000 00000 1 G¸ldenstraﬂe                   GULD 000 15 0001 001 000 000
000161 00000 00000 1 G¸ldenstraﬂe                   GULD 000 16 0001 001 000 000
000162 00000 00000 1 Holzhof                        HOLZ 000 11 0001 001 000 000
000162 00000 00000 1 Holzhof                        HOLZ 000 12 0001 001 000 000
000163 00000 00000 1 Hackelkamp                     HACK 000 11 0002 001 000 000
000163 00000 00000 1 Hackelkamp                     HACK 000 12 0002 001 000 000
000164 00000 00000 1 Hafen West                     HAWE 000 11 0001 001 000 000
000164 00000 00000 1 Hafen West                     HAWE 000 12 0001 001 000 000
000165 00000 00000 1 Hafen                          HAFE 000 11 0001 001 000 000
000166 00000 00000 1 Hagenmarkt                     HAGE 000 01 0001 001 000 000
000166 00000 00000 1 Hagenmarkt                     HAGE 000 02 0001 001 000 000
000166 00000 00000 1 Hagenmarkt                     HAGE 000 03 0001 001 000 000
000166 00000 00000 1 Hagenmarkt                     HAGE 000 11 0001 001 000 000
000166 00000 00000 1 Hagenmarkt                     HAGE 000 12 0001 001 000 000
000167 00000 00000 1 Hahnenkleestraﬂe               HAHN 000 11 0002 001 000 000
000167 00000 00000 1 Hahnenkleestraﬂe               HAHN 000 12 0002 001 000 000
000168 00000 00000 1 Hallestraﬂe                    HALL 000 11 0001 001 000 000
000168 00000 00000 1 Hallestraﬂe                    HALL 000 12 0001 001 000 000
000169 00000 00000 1 Hamburger Straﬂe               HAMB 000 01 0001 001 000 000
000169 00000 00000 1 Hamburger Straﬂe               HAMB 000 02 0001 001 000 000
000169 00000 00000 1 Hamburger Straﬂe               HAMB 000 11 0001 001 000 000
000169 00000 00000 1 Hamburger Straﬂe               HAMB 000 12 0001 001 000 000
000169 00000 00000 1 Hamburger Straﬂe               HAMB 000 13 0001 001 000 000
000170 00000 00000 1 Hannoversche Straﬂe            HANN 000 11 0001 001 000 000
000170 00000 00000 1 Hannoversche Straﬂe            HANN 000 12 0001 001 000 000
000171 00000 00000 1 Hans-Sommer-Straﬂe             HASO 000 11 0001 001 000 000
000172 00000 00000 1 Hansestraﬂe West               HAWT 000 11 0001 001 000 000
000172 00000 00000 1 Hansestraﬂe West               HAWT 000 12 0001 001 000 000
000173 00000 00000 1 Hansestraﬂe                    HANS 000 11 0001 001 000 000
000173 00000 00000 1 Hansestraﬂe                    HANS 000 12 0001 001 000 000
000173 00000 00000 1 Hansestraﬂe                    HANS 000 13 0001 001 000 000
000174 00000 00000 1 Hartgerstraﬂe                  HART 000 11 0001 001 000 000
000174 00000 00000 1 Hartgerstraﬂe                  HART 000 12 0001 001 000 000
000175 00000 00000 1 Harzblick                      HARZ 000 11 0001 001 000 000
000175 00000 00000 1 Harzblick                      HARZ 000 12 0001 001 000 000
000176 00000 00000 1 Hauptbahnhof                   HZOB 000 11 0001 001 000 000
000176 00000 00000 1 Hauptbahnhof                   HZOB 000 12 0001 001 000 000
000177 00000 00000 1 Hauptbahnhof S¸d               HAUS 000 11 0001 001 000 000
000177 00000 00000 1 Hauptbahnhof S¸d               HAUS 000 12 0001 001 000 000
000178 00000 00000 1 Hauptbahnhof                   HAUP 000 01 0002 001 000 000
000178 00000 00000 1 Hauptbahnhof                   HAUP 000 02 0002 001 000 000
000178 00000 00000 1 Hauptbahnhof                   HAUP 000 11 0002 001 000 000
000178 00000 00000 1 Hauptbahnhof                   HAUP 000 12 0002 001 000 000
000178 00000 00000 1 Hauptbahnhof                   HAUP 000 13 0002 001 000 000
000178 00000 00000 1 Hauptbahnhof                   HAUP 000 14 0002 001 000 000
000179 00000 00000 1 Hauptfriedhof                  HAUF 000 01 0001 001 000 000
000179 00000 00000 1 Hauptfriedhof                  HAUF 000 02 0001 001 000 000
000179 00000 00000 1 Hauptfriedhof                  HAUF 000 11 0001 001 000 000
000179 00000 00000 1 Hauptfriedhof                  HAUF 000 12 0001 001 000 000
000180 00000 00000 1 Hauptpost                      HAPO 000 12 0001 001 000 000
000181 00000 00000 1 Havelstraﬂe                    HAVE 000 11 0001 001 000 000
000181 00000 00000 1 Havelstraﬂe                    HAVE 000 12 0001 001 000 000
000182 00000 00000 1 Heesfeld                       HEES 000 11 0001 001 000 000
000182 00000 00000 1 Heesfeld                       HEES 000 12 0001 001 000 000
000183 00000 00000 1 Hegerdorfstraﬂe                HEGE 000 11 0001 001 000 000
000183 00000 00000 1 Hegerdorfstraﬂe                HEGE 000 12 0001 001 000 000
000184 00000 00000 1 Heideblick                     HEID 000 11 0001 001 000 000
000184 00000 00000 1 Heideblick                     HEID 000 12 0001 001 000 000
000185 00000 00000 1 Heidehˆhe                      HEIH 000 11 0002 001 000 000
000185 00000 00000 1 Heidehˆhe                      HEIH 000 12 0002 001 000 000
000186 00000 00000 1 Heideweg                       HEIW 000 11 0001 001 000 000
000186 00000 00000 1 Heideweg                       HEIW 000 12 0001 001 000 000
000187 00000 00000 1 Heinrich-B¸ssing-Ring          HEBR 000 01 0001 001 000 000
000187 00000 00000 1 Heinrich-B¸ssing-Ring          HEBR 000 02 0001 001 000 000
000187 00000 00000 1 Heinrich-B¸ssing-Ring          HEBR 000 11 0001 001 000 000
000188 00000 00000 1 Heinrich der Lˆwe Kaserne      HDLK 000 11 0001 001 000 000
000188 00000 00000 1 Heinrich der Lˆwe Kaserne      HDLK 000 12 0001 001 000 000
000189 00000 00000 1 Helenenstraﬂe                  HELE 000 11 0001 001 000 000
000189 00000 00000 1 Helenenstraﬂe                  HELE 000 12 0001 001 000 000
000190 00000 00000 1 Hemkenrode,Dorfstraﬂe          HEDO 000 11 0001 001 000 000
000190 00000 00000 1 Hemkenrode,Dorfstraﬂe          HEDO 000 12 0001 001 000 000
000191 00000 00000 1 Hemkenrode,Kalkwerk            HEKA 000 11 0001 001 000 000
000191 00000 00000 1 Hemkenrode,Kalkwerk            HEKA 000 12 0001 001 000 000
000192 00000 00000 1 Hildesheimer Straﬂe            HILD 000 11 0001 001 000 000
000192 00000 00000 1 Hildesheimer Straﬂe            HILD 000 12 0001 001 000 000
000193 00000 00000 1 Hinter den Hainen              HIHA 000 11 0001 001 000 000
000193 00000 00000 1 Hinter den Hainen              HIHA 000 12 0001 001 000 000
000194 00000 00000 1 Hochstraﬂe                     HOCH 000 11 0001 001 000 000
000194 00000 00000 1 Hochstraﬂe                     HOCH 000 12 0001 001 000 000
000195 00000 00000 1 Hohes Feld                     HOFE 000 11 0001 001 000 000
000195 00000 00000 1 Hohes Feld                     HOFE 000 12 0001 001 000 000
000196 00000 00000 1 Hohe Wiese                     HOWI 000 11 0001 001 000 000
000196 00000 00000 1 Hohe Wiese                     HOWI 000 12 0001 001 000 000
000197 00000 00000 1 Holzmindener Straﬂe            HOMI 000 11 0001 001 000 000
000197 00000 00000 1 Holzmindener Straﬂe            HOMI 000 12 0001 001 000 000
000198 00000 00000 1 Hondelager Straﬂe              HOND 000 11 0001 001 000 000
000198 00000 00000 1 Hondelager Straﬂe              HOND 000 12 0001 001 000 000
000199 00000 00000 1 Hordorf,Forststraﬂe            HOFO 000 11 0001 001 000 000
000199 00000 00000 1 Hordorf,Forststraﬂe            HOFO 000 12 0001 001 000 000
000200 00000 00000 1 Hordorf,Steinkamp              HOST 000 11 0001 001 000 000
000200 00000 00000 1 Hordorf,Steinkamp              HOST 000 12 0001 001 000 000
000201 00000 00000 1 Hordorf,Waldstraﬂe             HOWA 000 11 0001 001 000 000
000201 00000 00000 1 Hordorf,Waldstraﬂe             HOWA 000 12 0001 001 000 000
000202 00000 00000 1 Hordorfer Straﬂe               HORD 000 11 0001 001 000 000
000202 00000 00000 1 Hordorfer Straﬂe               HORD 000 12 0001 001 000 000
000203 00000 00000 1 Hˆseweg                        HOSE 000 11 0001 001 000 000
000203 00000 00000 1 Hˆseweg                        HOSE 000 12 0001 001 000 000
000204 00000 00000 1 Hugo-Luther-Straﬂe             HULU 000 11 0001 001 000 000
000204 00000 00000 1 Hugo-Luther-Straﬂe             HULU 000 12 0001 001 000 000
000205 00000 00000 1 H¸hnerkamp                     HUHN 000 11 0001 001 000 000
000205 00000 00000 1 H¸hnerkamp                     HUHN 000 12 0001 001 000 000
000206 00000 00000 1 Hunsr¸ckweg                    HUNS 000 11 0001 001 000 000
000206 00000 00000 1 Hunsr¸ckweg                    HUNS 000 12 0001 001 000 000
000207 00000 00000 1 H¸ttenweg                      HUTT 000 11 0001 001 000 000
000207 00000 00000 1 H¸ttenweg                      HUTT 000 12 0001 001 000 000
000208 00000 00000 1 Boeselagerstraﬂe               BOES 000 11 0001 001 000 000
000208 00000 00000 1 Boeselagerstraﬂe               BOES 000 12 0001 001 000 000
000209 00000 00000 1 Im Dorfe                       IMDO 000 12 0001 001 000 000
000210 00000 00000 1 Im Groﬂen Moore                IGMO 000 11 0001 001 000 000
000210 00000 00000 1 Im Groﬂen Moore                IGMO 000 12 0001 001 000 000
000211 00000 00000 1 Im Seumel                      ISEU 000 11 0001 001 000 000
000211 00000 00000 1 Im Seumel                      ISEU 000 12 0001 001 000 000
000212 00000 00000 1 Im Steinkampe                  IMST 000 11 0001 001 000 000
000212 00000 00000 1 Im Steinkampe                  IMST 000 12 0001 001 000 000
000212 00000 00000 1 Im Steinkampe                  IMST 000 13 0001 001 000 000
000213 00000 00000 1 Im Sydikum                     IMSY 000 11 0001 001 000 000
000213 00000 00000 1 Im Sydikum                     IMSY 000 12 0001 001 000 000
000214 00000 00000 1 In den Wiesen                  IDWI 000 11 0001 001 000 000
000214 00000 00000 1 In den Wiesen                  IDWI 000 12 0001 001 000 000
000215 00000 00000 1 Ind.-Geb.-Veltenhof West       INVW 000 11 0001 001 000 000
000215 00000 00000 1 Ind.-Geb.-Veltenhof West       INVW 000 12 0001 001 000 000
000216 00000 00000 1 Industriegebiet Veltenhof      INVE 000 11 0001 001 000 000
000216 00000 00000 1 Industriegebiet Veltenhof      INVE 000 12 0001 001 000 000
000217 00000 00000 1 Inselwall                      INSE 000 01 0001 001 000 000
000217 00000 00000 1 Inselwall                      INSE 000 02 0001 001 000 000
000218 00000 00000 1 Zum Wiesengrund                ZUWI 000 11 0001 001 000 000
000218 00000 00000 1 Zum Wiesengrund                ZUWI 000 12 0001 001 000 000
000219 00000 00000 1 Isarstraﬂe                     ISAR 000 11 0001 001 000 000
000219 00000 00000 1 Isarstraﬂe                     ISAR 000 12 0001 001 000 000
000220 00000 00000 1 Isoldestraﬂe                   ISOL 000 11 0001 001 000 000
000220 00000 00000 1 Isoldestraﬂe                   ISOL 000 12 0001 001 000 000
000221 00000 00000 1 John-F.-Kennedy-Platz          JFKP 000 01 0002 001 000 000
000221 00000 00000 1 John-F.-Kennedy-Platz          JFKP 000 02 0002 001 000 000
000221 00000 00000 1 John-F.-Kennedy-Platz          JFKP 000 03 0002 001 000 000
000221 00000 00000 1 John-F.-Kennedy-Platz          JFKP 000 11 0002 001 000 000
000221 00000 00000 1 John-F.-Kennedy-Platz          JFKP 000 12 0002 001 000 000
000221 00000 00000 1 John-F.-Kennedy-Platz          JFKP 000 13 0002 001 000 000
000222 00000 00000 1 J‰gersruh                      JAGE 000 11 0001 001 000 000
000222 00000 00000 1 J‰gersruh                      JAGE 000 12 0001 001 000 000
000223 00000 00000 1 Jahnplatz                      JAHN 000 01 0001 001 000 000
000223 00000 00000 1 Jahnplatz                      JAHN 000 02 0001 001 000 000
000223 00000 00000 1 Jahnplatz                      JAHN 000 11 0001 001 000 000
000223 00000 00000 1 Jahnplatz                      JAHN 000 12 0001 001 000 000
000224 00000 00000 1 Jahnstraﬂe                     JAHS 000 11 0001 001 000 000
000224 00000 00000 1 Jahnstraﬂe                     JAHS 000 12 0001 001 000 000
000225 00000 00000 1 Jasperallee                    JASP 000 11 0001 001 000 000
000225 00000 00000 1 Jasperallee                    JASP 000 12 0001 001 000 000
000225 00000 00000 1 Jasperallee                    JASP 000 13 0001 001 000 000
000225 00000 00000 1 Jasperallee                    JASP 000 14 0001 001 000 000
000226 00000 00000 1 J.-Fraunhofer-Straﬂe           JOFR 000 11 0001 001 000 000
000226 00000 00000 1 J.-Fraunhofer-Straﬂe           JOFR 000 12 0001 001 000 000
000227 00000 00000 1 J¸delstraﬂe                    JUDE 000 11 0001 001 000 000
000227 00000 00000 1 J¸delstraﬂe                    JUDE 000 12 0001 001 000 000
000228 00000 00000 1 Julius-Elster-Straﬂe           JUEL 000 11 0001 001 000 000
000228 00000 00000 1 Julius-Elster-Straﬂe           JUEL 000 12 0001 001 000 000
000229 00000 00000 1 K‰lberwiese                    KALB 000 11 0001 001 000 000
000229 00000 00000 1 K‰lberwiese                    KALB 000 12 0001 001 000 000
000230 00000 00000 1 Kanalbr¸cke                    KANA 000 11 0001 001 000 000
000230 00000 00000 1 Kanalbr¸cke                    KANA 000 12 0001 001 000 000
000231 00000 00000 1 Karlsbrunner Straﬂe            KARL 000 12 0001 001 000 000
000232 00000 00000 1 Karl-Sprengel-Straﬂe           KASP 000 11 0001 001 000 000
000232 00000 00000 1 Karl-Sprengel-Straﬂe           KASP 000 12 0001 001 000 000
000233 00000 00000 1 Kasernenstraﬂe                 KASE 000 11 0001 001 000 000
000233 00000 00000 1 Kasernenstraﬂe                 KASE 000 12 0001 001 000 000
000234 00000 00000 1 Kastanienallee                 KAST 000 11 0001 001 000 000
000234 00000 00000 1 Kastanienallee                 KAST 000 12 0001 001 000 000
000234 00000 00000 1 Kastanienallee                 KAST 000 13 0001 001 000 000
000234 00000 00000 1 Kastanienallee                 KAST 000 14 0001 001 000 000
000235 00000 00000 1 Kennelweg                      KENN 000 11 0001 001 000 000
000235 00000 00000 1 Kennelweg                      KENN 000 12 0001 001 000 000
000236 00000 00000 1 Kleebreite                     KLEE 000 11 0001 001 000 000
000236 00000 00000 1 Kleebreite                     KLEE 000 12 0001 001 000 000
000237 00000 00000 1 Klein Gleidingen               KLGL 000 11 0001 001 000 000
000237 00000 00000 1 Klein Gleidingen               KLGL 000 12 0001 001 000 000
000238 00000 00000 1 Kl.Schˆppenstedt Neeteweg      KLSC 000 11 0001 001 000 000
000238 00000 00000 1 Kl.Schˆppenstedt Neeteweg      KLSC 000 12 0001 001 000 000
000238 00000 00000 1 Kl.Schˆppenstedt Neeteweg      KLSC 000 13 0001 001 000 000
000238 00000 00000 1 Kl.Schˆppenstedt Neeteweg      KLSC 000 14 0001 001 000 000
000239 00000 00000 1 Klein Veltheim                 KLVE 000 11 0001 001 000 000
000239 00000 00000 1 Klein Veltheim                 KLVE 000 12 0001 001 000 000
000240 00000 00000 1 Kauleteich                     KAUL 000 11 0001 001 000 000
000240 00000 00000 1 Kauleteich                     KAUL 000 12 0001 001 000 000
000241 00000 00000 1 Kleine Kreuzstraﬂe             KLKR 000 11 0001 001 000 000
000241 00000 00000 1 Kleine Kreuzstraﬂe             KLKR 000 12 0001 001 000 000
000242 00000 00000 1 Klingemannstraﬂe               KLIN 000 11 0001 001 000 000
000242 00000 00000 1 Klingemannstraﬂe               KLIN 000 12 0001 001 000 000
000243 00000 00000 1 Kˆ.An der Stadtmauer           KADS 000 11 0001 001 000 000
000244 00000 00000 1 Kˆ.Bahnhof                     KBAH 000 11 0001 001 000 000
000244 00000 00000 1 Kˆ.Bahnhof                     KBAH 000 12 0001 001 000 000
000245 00000 00000 1 Kˆ.Klosterstraﬂe               KKLO 000 11 0011 001 000 000
000245 00000 00000 1 Kˆ.Klosterstraﬂe               KKLO 000 12 0001 001 000 000
000246 00000 00000 1 Kˆ.Am Spitzen Kamp             KASK 000 11 0001 001 000 000
000246 00000 00000 1 Kˆ.Am Spitzen Kamp             KASK 000 12 0001 001 000 000
000247 00000 00000 1 Kˆ.Am Markt                    KMAR 000 11 0001 001 000 000
000247 00000 00000 1 Kˆ.Am Markt                    KMAR 000 12 0001 001 000 000
000248 00000 00000 1 Bornum,Am Dorfe                BADE 000 11 0001 001 000 000
000248 00000 00000 1 Bornum,Am Dorfe                BADE 000 12 0001 001 000 000
000249 00000 00000 1 Bornum,Dorfstraﬂe              BORU 000 11 0001 001 000 000
000249 00000 00000 1 Bornum,Dorfstraﬂe              BORU 000 12 0001 001 000 000
000250 00000 00000 1 Kˆchingen,Ortsring             KOOR 000 11 0001 001 000 000
000250 00000 00000 1 Kˆchingen,Ortsring             KOOR 000 12 0001 001 000 000
000251 00000 00000 1 Kˆchingen,Planweg              KOPL 000 11 0001 001 000 000
000251 00000 00000 1 Kˆchingen,Planweg              KOPL 000 12 0001 001 000 000
000252 00000 00000 1 Steinriedendamm                STER 000 11 0001 001 000 000
000252 00000 00000 1 Steinriedendamm                STER 000 12 0001 001 000 000
000252 00000 00000 1 Steinriedendamm                STER 000 13 0001 001 000 000
000252 00000 00000 1 Steinriedendamm                STER 000 14 0001 001 000 000
000253 00000 00000 1 Kr‰henwinkel                   KRAH 000 11 0001 001 000 000
000253 00000 00000 1 Kr‰henwinkel                   KRAH 000 12 0001 001 000 000
000254 00000 00000 1 Kreisstraﬂe 54                 KREI 000 11 0001 001 000 000
000254 00000 00000 1 Kreisstraﬂe 54                 KREI 000 12 0001 001 000 000
000255 00000 00000 1 Krematorium                    KREM 000 01 0002 001 000 000
000255 00000 00000 1 Krematorium                    KREM 000 02 0002 001 000 000
000255 00000 00000 1 Krematorium                    KREM 000 11 0002 001 000 000
000255 00000 00000 1 Krematorium                    KREM 000 12 0002 001 000 000
000255 00000 00000 1 Krematorium                    KREM 000 13 0002 001 000 000
000255 00000 00000 1 Krematorium                    KREM 000 14 0002 001 000 000
000256 00000 00000 1 Kremsweg                       KRES 000 11 0001 001 000 000
000256 00000 00000 1 Kremsweg                       KRES 000 12 0001 001 000 000
000257 00000 00000 1 Kreuzteich                     KREU 000 11 0001 001 000 000
000257 00000 00000 1 Kreuzteich                     KREU 000 12 0001 001 000 000
000257 00000 00000 1 Kreuzteich                     KREU 000 13 0001 001 000 000
000257 00000 00000 1 Kreuzteich                     KREU 000 14 0001 001 000 000
000258 00000 00000 1 Krˆppelberg                    KROP 000 11 0001 001 000 000
000258 00000 00000 1 Krˆppelberg                    KROP 000 12 0001 001 000 000
000259 00000 00000 1 Kruckweg                       KRUC 000 01 0001 001 000 000
000259 00000 00000 1 Kruckweg                       KRUC 000 02 0001 001 000 000
000259 00000 00000 1 Kruckweg                       KRUC 000 11 0001 001 000 000
000259 00000 00000 1 Kruckweg                       KRUC 000 12 0001 001 000 000
000260 00000 00000 1 Kurt-Schumacher-Str.           KUSC 000 01 0002 001 000 000
000260 00000 00000 1 Kurt-Schumacher-Str.           KUSC 000 02 0002 001 000 000
000260 00000 00000 1 Kurt-Schumacher-Str.           KUSC 000 11 0002 001 000 000
000261 00000 00000 1 L‰genkamp                      LAGE 000 11 0001 001 000 000
000261 00000 00000 1 L‰genkamp                      LAGE 000 12 0001 001 000 000
000262 00000 00000 1 Elm,Langelebener Pfahl         LANG 000 11 0001 001 000 000
000262 00000 00000 1 Elm,Langelebener Pfahl         LANG 000 12 0001 001 000 000
000263 00000 00000 1 Leiferdestraﬂe                 LEIF 000 11 0001 001 000 000
000263 00000 00000 1 Leiferdestraﬂe                 LEIF 000 12 0001 001 000 000
000264 00000 00000 1 Leinestraﬂe                    LEIN 000 11 0001 001 000 000
000264 00000 00000 1 Leinestraﬂe                    LEIN 000 12 0001 001 000 000
000265 00000 00000 1 Leipziger Straﬂe               LEIP 000 01 0001 001 000 000
000265 00000 00000 1 Leipziger Straﬂe               LEIP 000 02 0001 001 000 000
000265 00000 00000 1 Leipziger Straﬂe               LEIP 000 11 0001 001 000 000
000265 00000 00000 1 Leipziger Straﬂe               LEIP 000 12 0001 001 000 000
000266 00000 00000 1 Leisewitzstraﬂe                LEIS 000 01 0001 001 000 000
000266 00000 00000 1 Leisewitzstraﬂe                LEIS 000 02 0001 001 000 000
000266 00000 00000 1 Leisewitzstraﬂe                LEIS 000 11 0001 001 000 000
000266 00000 00000 1 Leisewitzstraﬂe                LEIS 000 12 0001 001 000 000
000267 00000 00000 1 Lehmweg                        LEHM 000 11 0001 001 000 000
000267 00000 00000 1 Lehmweg                        LEHM 000 12 0001 001 000 000
000268 00000 00000 1 Lengede,Bergstraﬂe             LEBE 000 11 0001 001 000 000
000268 00000 00000 1 Lengede,Bergstraﬂe             LEBE 000 12 0001 001 000 000
000269 00000 00000 1 Lengede,Bodenst. Weg           LEBO 000 11 0001 001 000 000
000269 00000 00000 1 Lengede,Bodenst. Weg           LEBO 000 12 0001 001 000 000
000270 00000 00000 1 Lengede,G‰rtlingsweg           LEGA 000 11 0001 001 000 000
000270 00000 00000 1 Lengede,G‰rtlingsweg           LEGA 000 12 0001 001 000 000
000271 00000 00000 1 Lengede,Lausitzer Straﬂe       LELA 000 11 0001 001 000 000
000271 00000 00000 1 Lengede,Lausitzer Straﬂe       LELA 000 12 0001 001 000 000
000272 00000 00000 1 Leonhardplatz                  LEON 000 01 0002 001 000 000
000272 00000 00000 1 Leonhardplatz                  LEON 000 02 0002 001 000 000
000272 00000 00000 1 Leonhardplatz                  LEON 000 03 0002 001 000 000
000272 00000 00000 1 Leonhardplatz                  LEON 000 11 0002 001 000 000
000272 00000 00000 1 Leonhardplatz                  LEON 000 12 0002 001 000 000
000272 00000 00000 1 Leonhardplatz                  LEON 000 13 0002 001 000 000
000272 00000 00000 1 Leonhardplatz                  LEON 000 14 0002 001 000 000
000273 00000 00000 1 Zollkamp                       ZOLL 000 11 0001 001 000 000
000273 00000 00000 1 Zollkamp                       ZOLL 000 12 0001 001 000 000
000274 00000 00000 1 Lichtenberger Straﬂe           LICH 000 11 0001 001 000 000
000274 00000 00000 1 Lichtenberger Straﬂe           LICH 000 12 0001 001 000 000
000275 00000 00000 1 Liebigstraﬂe                   LIEB 000 11 0001 001 000 000
000275 00000 00000 1 Liebigstraﬂe                   LIEB 000 12 0001 001 000 000
000276 00000 00000 1 Liedingen                      LIED 000 11 0001 001 000 000
000276 00000 00000 1 Liedingen                      LIED 000 12 0001 001 000 000
000277 00000 00000 1 Liegnitzstraﬂe                 LIEG 000 11 0001 001 000 000
000277 00000 00000 1 Liegnitzstraﬂe                 LIEG 000 12 0001 001 000 000
000277 00000 00000 1 Liegnitzstraﬂe                 LIEG 000 13 0001 001 000 000
000278 00000 00000 1 Ligusterweg                    LIGU 000 11 0001 001 000 000
000278 00000 00000 1 Ligusterweg                    LIGU 000 12 0001 001 000 000
000279 00000 00000 1 Lincolnsiedlung                LINC 000 01 0001 001 000 000
000279 00000 00000 1 Lincolnsiedlung                LINC 000 02 0001 001 000 000
000279 00000 00000 1 Lincolnsiedlung                LINC 000 11 0002 001 000 000
000279 00000 00000 1 Lincolnsiedlung                LINC 000 12 0002 001 000 000
000279 00000 00000 1 Lincolnsiedlung                LINC 000 13 0002 001 000 000
000279 00000 00000 1 Lincolnsiedlung                LINC 000 14 0002 001 000 000
000279 00000 00000 1 Lincolnsiedlung                LINC 000 15 0002 001 000 000
000280 00000 00000 1 Hans-Geitel-Straﬂe             HGEI 000 11 0002 001 000 000
000280 00000 00000 1 Hans-Geitel-Straﬂe             HGEI 000 12 0002 001 000 000
000280 00000 00000 1 Hans-Geitel-Straﬂe             HGEI 000 13 0002 001 000 000
000281 00000 00000 1 Luisenstraﬂe                   LUIS 000 01 0001 001 000 000
000281 00000 00000 1 Luisenstraﬂe                   LUIS 000 02 0001 001 000 000
000281 00000 00000 1 Luisenstraﬂe                   LUIS 000 11 0001 001 000 000
000281 00000 00000 1 Luisenstraﬂe                   LUIS 000 12 0001 001 000 000
000281 00000 00000 1 Luisenstraﬂe                   LUIS 000 13 0001 001 000 000
000282 00000 00000 1 Kˆ.Lutterspring                KLUT 000 11 0001 001 000 000
000282 00000 00000 1 Kˆ.Lutterspring                KLUT 000 12 0001 001 000 000
000283 00000 00000 1 Madamenweg                     MADA 000 11 0001 001 000 000
